,host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
5969,22661286,0,6,1,110,2,192,1,132
5970,22661810,0,54,0,55,4,10,2,100
5971,208410,0,12,1,150,5,7,1,0
5972,20243795,0,6,1,180,3,50,3,365
5973,14400653,0,20,1,110,2,4,1,0
5974,15154,1,8,1,160,3,5,1,0
5976,22715031,2,56,0,75,5,1,1,0
5977,22716230,1,4,1,200,5,0,1,0
5978,18893494,1,4,1,120,3,6,1,279
5979,7245580,1,19,1,198,4,180,1,269
5980,21902316,0,21,0,60,2,63,2,352
5981,510577,0,6,1,170,3,207,1,151
5982,16598048,1,19,1,248,6,1,1,0
5983,22738480,0,36,0,100,8,1,1,0
5984,11742895,1,11,1,180,2,1,1,0
5985,18674671,0,21,0,60,2,12,1,0
5986,457976,0,6,1,83,2,88,1,165
5987,7010789,0,15,0,45,2,1,1,0
5988,22764554,0,12,0,135,1,1,1,0
5989,7809712,1,23,1,275,3,0,1,0
5990,10556597,1,19,1,230,3,12,1,4
5991,356933,1,23,1,180,2,178,1,227
5992,22502212,1,8,1,175,21,1,1,0
5993,21802126,2,154,0,110,2,1,1,325
5994,22262958,0,12,1,160,3,87,1,302
5995,3597708,0,6,1,115,2,9,1,0
5996,22688555,1,28,2,169,2,3,1,0
5997,5605897,0,12,0,100,1,0,1,0
5998,1475015,1,26,1,87,30,4,52,325
5999,20820856,2,49,0,75,1,4,1,0
6000,844096,1,8,1,130,1,10,1,0
6001,22805263,1,11,1,115,30,7,1,251
6002,21228368,2,63,0,50,1,1,5,183
6003,6032373,1,7,1,200,2,2,1,0
6004,21228368,2,63,0,55,1,13,5,281
6005,10952317,1,28,1,125,1,7,1,0
6006,1167801,2,25,1,160,4,79,1,133
6007,22384027,0,147,0,39,1,158,10,32
6008,22827111,1,7,0,89,4,56,2,301
6009,5912357,0,100,1,85,4,60,1,247
6010,22840018,0,15,0,50,1,4,1,0
6011,2007928,0,6,1,229,2,195,1,254
6012,22205787,1,45,1,130,4,4,1,0
6013,22780462,2,139,1,149,3,82,2,327
6014,22807362,0,24,1,120,3,3,1,16
6015,13061093,0,12,0,45,1,1,1,0
6016,2558779,2,44,0,56,3,45,2,304
6017,22860848,1,28,1,295,6,0,1,0
6018,22864208,0,21,0,75,2,53,1,340
6019,2909990,1,30,1,110,7,0,1,0
6020,5787701,1,4,1,115,4,68,1,10
6021,2770375,0,24,0,90,4,12,1,365
6022,22880393,1,23,0,109,3,83,2,355
6023,16286162,4,69,0,49,2,42,4,227
6024,263500,0,54,1,100,1,102,2,243
6025,22886115,1,19,1,295,2,4,1,0
6026,22893493,0,123,1,245,1,50,1,19
6027,22904933,1,4,0,79,3,56,2,90
6028,10074473,1,7,0,60,1,22,1,0
6029,980118,0,6,1,125,3,7,1,0
6030,22628166,0,21,0,55,1,8,1,0
6031,22927481,1,1,0,425,7,1,3,0
6032,21571748,0,17,1,150,14,1,1,0
6033,16744487,0,6,1,130,5,0,1,0
6034,22927646,1,28,1,250,1,0,1,0
6035,22954228,0,22,0,49,3,7,2,0
6036,651770,1,19,1,250,3,0,1,0
6037,7183243,1,8,0,97,2,114,1,363
6038,22963957,1,2,1,115,1,8,1,0
6039,3447311,1,8,1,200,2,22,1,0
6040,15310997,1,28,1,250,30,4,9,311
6041,15310997,1,28,1,200,30,8,9,336
6042,3641595,0,16,1,160,1,323,1,211
6043,22980167,1,2,1,90,30,20,1,249
6044,11636894,0,13,1,239,3,19,1,257
6045,22984252,1,30,1,290,4,21,1,193
6046,10396079,0,29,1,150,6,5,1,0
6047,1447684,0,20,0,55,1,75,3,173
6048,2119928,0,10,1,380,4,7,1,62
6049,1728899,0,12,1,120,2,19,1,11
6050,819257,0,6,1,200,7,0,1,0
6051,22992909,0,33,0,188,2,0,1,0
6052,747934,0,6,1,103,2,5,1,211
6053,23002099,2,155,1,64,2,192,1,234
6054,23002143,1,19,1,195,5,3,1,0
6055,22382732,1,14,2,70,2,126,1,309
6056,21841949,1,2,1,150,2,36,2,0
6057,23025661,1,11,1,300,3,0,1,0
6058,3708965,0,79,1,60,1,0,1,0
6059,21841949,0,15,0,150,7,21,2,292
6060,23030943,1,64,0,105,1,102,1,362
6061,974868,1,14,1,360,3,28,1,128
6062,22606202,1,2,0,165,2,6,1,363
6063,4967319,1,14,1,325,2,19,1,0
6064,3289567,1,19,0,105,2,9,2,191
6065,1405374,1,18,0,57,4,0,1,4
6066,14612223,1,19,0,100,6,10,1,200
6067,23044811,0,6,1,129,2,179,2,285
6068,195137,1,2,1,229,5,38,2,332
6069,23046908,0,6,0,64,1,14,1,0
6070,14546480,0,21,1,100,3,4,1,0
6071,3716641,1,23,1,99,30,21,8,52
6072,5162192,1,8,1,300,30,4,12,310
6073,7351,0,10,0,84,2,11,3,87
6074,946323,0,22,1,125,3,6,1,0
6075,23077718,0,15,0,50,1,0,1,0
6076,9685363,1,11,1,200,2,9,1,0
6077,10471097,1,68,1,350,1,0,1,0
6078,23083111,1,8,1,80,30,5,1,180
6079,23089516,1,2,0,180,1,26,1,0
6080,23092836,4,80,1,105,30,18,1,52
6081,16761703,0,21,1,200,7,0,1,0
6082,23095202,0,54,1,100,2,1,2,363
6083,2050338,2,124,1,90,30,11,3,189
6084,5827529,1,7,1,160,1,8,1,0
6085,2166065,0,12,1,250,2,103,1,315
6086,1390414,1,2,1,115,2,84,1,50
6087,454009,1,28,1,250,2,0,1,0
6088,22552201,1,8,1,130,5,9,1,0
6089,13541655,1,11,0,159,2,150,1,54
6090,8490286,0,3,1,110,3,189,1,268
6091,1171707,0,21,0,60,3,4,1,0
6092,3551179,4,59,0,57,3,20,1,311
6093,747671,0,10,1,180,1,7,1,0
6094,21641206,0,6,1,250,1,4,4,165
6095,22904933,1,4,0,92,3,48,2,115
6096,14758012,1,64,1,195,3,66,1,0
6097,16286162,4,69,0,47,2,97,4,262
6098,302529,1,23,1,175,3,2,1,0
6099,15778416,1,11,1,175,1,0,2,0
6100,6526979,1,8,1,165,2,9,1,0
6101,23162890,0,22,0,79,3,35,2,336
6102,23178728,1,14,1,345,7,95,1,13
6103,10304755,0,12,0,80,2,108,2,4
6104,23189353,1,2,1,300,4,143,1,204
6105,19336493,1,23,1,325,4,0,1,0
6106,5838331,1,68,1,249,1,0,1,0
6107,3740730,1,71,1,699,6,186,2,254
6108,1532337,4,156,0,25,30,6,4,219
6109,5800619,1,7,1,195,1,136,1,203
6110,23208658,1,4,1,165,2,146,3,277
6111,16066343,1,4,0,65,2,219,2,35
6112,23226529,1,8,1,550,4,0,1,0
6113,23228839,1,2,1,149,3,28,1,329
6114,23243453,2,25,1,225,1,1,1,0
6115,2380912,0,12,1,135,2,0,1,0
6116,20431437,1,27,1,495,30,159,1,129
6117,5152761,1,9,1,200,2,23,1,0
6118,23249630,0,6,1,125,3,24,2,69
6119,1816417,2,44,1,95,4,44,1,271
6120,23249630,0,6,1,135,3,15,2,89
6121,567972,0,21,1,120,3,4,1,157
6122,23256032,0,16,1,160,14,1,1,36
6123,304346,0,12,1,225,2,0,1,0
6124,1869332,0,12,0,139,2,6,3,36
6125,23159248,1,28,0,69,2,11,1,240
6126,1633246,0,6,0,100,30,2,4,7
6127,17065184,1,2,0,71,3,211,1,6
6128,21938150,1,68,0,250,1,4,1,365
6129,2589436,0,12,0,70,2,15,2,0
6130,8713930,1,19,1,225,1,0,1,0
6131,14138135,1,43,1,170,1,2,1,0
6132,23287601,0,35,1,125,3,2,1,161
6133,23293704,0,21,1,139,2,190,1,218
6134,15823911,2,25,0,69,1,0,1,0
6135,7567309,1,8,1,199,2,19,1,0
6136,18601618,1,19,1,175,1,2,1,0
6137,743716,0,38,1,120,3,3,1,0
6138,5777821,1,43,0,100,5,2,1,0
6139,23308381,1,11,0,150,1,0,1,0
6140,1869421,0,12,1,100,8,14,1,0
6141,22720650,1,11,1,130,30,1,2,0
6142,23314412,1,19,1,150,5,0,1,0
6143,11228023,0,79,0,50,30,2,1,0
6144,22831759,0,22,0,80,2,11,1,0
6145,10225905,1,11,1,250,2,0,1,0
6146,12881527,0,6,1,227,1,17,1,362
6147,23334165,1,2,1,300,5,91,3,288
6148,23334541,1,8,1,130,2,17,1,2
6149,23338742,1,8,1,225,30,17,1,179
6150,2829908,1,5,1,149,2,1,1,0
6151,6519939,1,14,1,320,3,0,1,0
6152,23342156,1,30,0,75,1,9,1,0
6153,2781725,0,0,1,115,7,6,1,183
6154,17074459,1,19,0,97,3,64,3,0
6155,23349530,1,2,2,80,1,0,1,59
6156,23084155,1,28,1,275,2,20,1,0
6157,23353897,0,16,1,163,4,58,1,132
6158,16151285,4,127,0,55,28,27,4,338
6159,1607087,0,15,0,75,2,2,1,0
6160,10303277,0,13,1,110,5,0,1,0
6161,2282450,1,11,1,247,2,21,2,173
6162,301549,1,8,1,180,14,0,1,0
6163,15313939,1,2,0,69,1,22,1,365
6164,2119276,1,14,1,150,30,7,39,339
6165,2119276,1,68,1,140,30,9,39,344
6166,23383529,1,11,1,205,2,6,1,0
6167,13282162,1,8,1,148,3,35,1,207
6168,11760806,1,8,0,299,1,1,1,88
6169,16685925,1,30,0,49,3,3,2,0
6170,23401472,1,2,1,150,30,1,2,244
6171,23401743,1,4,1,195,2,0,1,0
6172,3709510,0,21,0,80,1,4,3,342
6173,3388950,0,6,0,68,5,81,6,83
6174,3388950,0,6,0,72,5,89,6,322
6175,16480700,1,2,0,97,2,146,7,83
6176,23419852,2,25,1,170,2,84,1,178
6177,7245581,1,30,1,67,74,7,19,251
6178,23424461,2,56,1,80,1,3,1,0
6179,16310013,1,30,0,29,7,0,1,0
6180,22880393,1,23,0,120,3,66,2,295
6181,9196903,0,117,0,100,1,0,1,0
6182,23439479,1,18,0,250,3,18,2,336
6183,20019392,1,19,0,200,2,109,1,336
6184,2138902,0,34,0,90,1,0,1,0
6185,12149644,1,8,1,125,1,0,1,0
6186,20627511,2,83,1,90,3,0,1,0
6187,2277244,1,19,1,180,1,2,1,0
6188,3201774,0,10,0,53,1,105,2,137
6189,9997747,0,12,1,200,3,7,1,0
6190,7245581,1,30,1,66,180,7,19,330
6191,6197480,1,19,1,200,2,0,1,0
6192,23497375,0,6,0,75,1,0,1,0
6193,13888249,0,12,1,165,3,15,2,158
6194,20164579,0,12,0,45,1,170,1,245
6195,23503432,1,30,1,80,1,150,1,35
6196,11010205,0,76,0,125,2,4,2,0
6197,6926899,0,12,0,90,3,4,1,0
6198,1509863,2,87,1,40,7,53,1,10
6199,22927481,1,1,0,400,3,0,3,0
6200,3250450,2,56,0,39,31,2,18,310
6201,8737911,0,38,1,125,1,2,1,0
6202,12879538,1,2,0,85,1,21,2,343
6203,22384027,0,147,0,39,1,130,10,26
6204,3473330,1,26,1,150,2,23,1,12
6205,23532244,2,56,1,100,2,18,1,83
6206,4806989,0,12,1,189,1,0,1,0
6207,2968247,1,2,1,99,3,18,1,0
6208,23538896,0,15,1,167,4,6,1,0
6209,23540800,1,7,1,205,2,0,1,0
6210,10718241,0,20,0,50,1,0,1,0
6211,23548583,0,54,1,109,30,23,2,221
6212,23185328,2,49,1,127,2,12,2,0
6213,23569951,1,28,1,220,3,28,1,293
6214,23570473,0,15,0,45,1,22,3,339
6215,23570593,1,30,0,75,2,24,1,321
6216,23573737,0,12,1,120,5,1,1,0
6217,23575706,0,6,0,55,1,0,1,0
6218,10411359,1,8,1,120,3,33,1,0
6219,1443186,1,4,1,108,4,3,1,0
6220,22089583,0,12,1,200,3,3,1,0
6221,6571805,1,8,2,55,2,54,2,336
6222,23588055,1,2,0,205,2,3,1,364
6223,2748575,1,7,0,129,4,0,1,0
6224,19196381,1,28,1,150,3,74,1,263
6225,15778416,1,11,0,110,1,0,2,0
6226,23591164,2,103,0,65,1,356,4,341
6227,785283,2,49,1,150,28,50,2,38
6228,23591164,2,103,0,65,1,426,4,312
6229,23533897,0,15,0,75,1,77,7,340
6230,23533897,0,15,0,85,2,37,7,325
6231,2480939,0,12,0,58,1,210,3,217
6232,2480939,0,12,0,90,1,194,3,229
6233,20042936,0,29,1,120,5,1,1,0
6234,22568612,0,29,1,115,6,3,1,0
6235,23342410,2,25,1,99,2,0,1,0
6236,22348314,2,56,1,105,25,14,1,277
6237,23612276,1,2,0,69,7,15,1,213
6238,3074432,0,20,0,80,1,0,1,0
6239,6246089,2,56,1,125,5,27,1,2
6240,7257731,1,18,1,90,7,7,1,249
6241,23629361,0,15,1,80,7,0,1,0
6242,23635670,1,7,0,125,1,186,1,271
6243,22885233,1,7,1,215,6,39,1,24
6244,23659408,1,7,1,107,21,193,1,310
6245,619991,1,23,0,89,4,91,1,16
6246,1019170,1,19,1,175,2,81,1,0
6247,54712,0,20,1,245,3,0,2,280
6248,54712,0,20,1,245,3,0,2,0
6249,3814458,1,1,1,450,3,12,1,0
6250,23671946,1,2,0,100,3,0,2,0
6251,23673285,2,56,1,98,6,38,1,306
6252,22384027,0,147,0,39,1,89,10,0
6253,23671946,1,45,1,160,4,10,2,0
6254,22935835,0,10,1,150,2,0,1,0
6255,1277144,1,19,1,299,2,63,1,210
6256,5650951,0,20,0,75,8,6,1,0
6257,23697064,0,10,0,99,5,1,1,0
6258,23699355,1,19,1,165,2,40,1,0
6259,14768898,1,45,1,145,1,12,1,0
6260,23708028,1,23,1,239,3,145,1,1
6261,21935479,1,18,0,76,2,70,1,352
6262,11308807,1,2,0,65,1,0,2,0
6263,20559017,1,4,0,60,30,2,9,312
6264,23038979,0,84,1,50,3,114,1,18
6265,22017065,0,29,1,250,3,27,1,266
6266,4362140,0,6,1,140,3,11,1,0
6267,4263114,1,7,1,125,5,5,1,0
6268,23748343,1,8,2,80,1,0,1,0
6270,4618480,0,79,0,75,1,0,1,0
6271,23751556,1,7,0,200,4,0,1,0
6272,23754530,0,13,1,150,2,99,1,246
6273,6780571,0,12,1,220,2,79,1,143
6274,13161042,1,28,1,180,2,18,1,0
6275,23208658,1,4,1,260,3,20,3,283
6276,23677128,0,20,0,80,1,0,1,0
6277,8503180,1,19,1,1500,30,24,2,358
6278,23776693,0,6,0,50,2,100,3,260
6279,23778946,1,19,1,400,3,1,1,0
6280,3693416,0,20,1,450,1,0,1,0
6281,1500858,1,8,1,225,30,7,1,173
6282,66286,0,6,1,100,2,2,2,0
6283,5926785,1,19,1,205,1,0,1,0
6284,7852646,0,13,0,110,1,38,1,46
6285,4445796,0,20,0,95,1,7,1,0
6286,23810895,1,7,1,150,2,42,1,258
6287,23812318,2,83,1,100,2,21,1,124
6288,5050537,0,6,1,69,1,40,1,3
6289,23772724,1,28,1,110,30,12,15,332
6290,1520215,0,38,1,250,3,0,1,0
6291,23824219,2,103,0,44,3,46,1,88
6292,23834677,1,2,1,155,1,242,2,238
6293,15310997,1,28,1,300,30,10,9,331
6294,23847354,1,4,0,67,1,2,1,0
6295,6949069,0,20,1,175,4,2,1,0
6296,45609,0,20,1,149,15,22,1,0
6297,23718461,0,35,0,85,2,0,1,365
6298,23861788,0,6,0,75,2,224,1,74
6299,23575977,1,60,0,120,5,0,1,0
6300,23788242,0,6,0,100,3,50,1,339
6301,23867361,1,8,1,129,12,20,1,193
6302,3184878,0,21,1,150,1,1,1,0
6303,23862900,1,19,1,219,5,1,1,0
6304,23870076,1,45,1,185,3,10,1,0
6305,23591164,2,103,0,65,1,21,4,0
6306,1113080,0,79,0,55,7,98,3,312
6307,626876,1,30,1,350,3,0,3,0
6308,11702175,1,4,1,170,3,6,1,0
6309,626876,1,28,0,250,1,0,3,0
6310,626876,1,28,0,250,1,0,3,0
6311,21906247,0,6,0,70,1,0,1,0
6312,23899573,1,7,1,150,7,23,1,0
6313,16437254,0,79,1,172,30,5,21,328
6314,4293340,1,19,0,79,2,2,1,0
6315,8530836,1,2,1,100,4,5,1,105
6316,1698391,1,7,1,272,2,7,3,277
6317,22350590,1,2,0,85,10,57,1,6
6318,23073152,1,26,1,350,2,0,1,0
6319,23915731,1,28,1,249,3,1,1,0
6320,1403669,0,13,1,180,4,20,1,208
6321,6028908,0,15,0,38,10,0,1,0
6322,23929065,1,11,1,450,3,0,1,0
6323,1599319,1,53,0,60,7,5,1,0
6324,12511067,0,12,1,95,1,0,1,0
6325,23935018,0,6,0,85,3,1,1,0
6326,21685221,1,8,1,199,1,0,1,0
6327,23899821,1,8,1,260,2,54,1,16
6328,2119276,1,68,1,140,30,7,39,332
6329,2119276,1,68,1,185,30,5,39,1
6330,7947211,0,29,1,126,1,44,1,7
6331,2593268,1,9,1,399,2,122,1,109
6332,23945185,1,19,1,100,7,6,1,0
6333,22506665,3,41,1,1000,1,0,1,364
6334,1136842,0,13,1,225,7,3,1,44
6335,2378231,0,20,1,85,4,4,1,0
6336,23267314,1,4,1,147,2,45,2,154
6337,9072771,1,43,0,90,14,8,2,146
6338,23952819,0,6,1,500,1,1,2,362
6339,23162890,0,22,0,72,3,37,2,334
6340,7799229,0,12,0,41,4,14,2,0
6341,6465286,0,12,1,180,3,103,2,0
6342,23971734,2,39,0,67,5,4,1,0
6343,3754729,0,21,1,122,3,48,1,256
6344,23974215,1,2,1,105,3,29,2,0
6345,22503794,0,10,0,95,1,2,1,364
6346,23971405,2,116,1,100,2,1,1,0
6347,16437254,0,38,1,130,30,3,21,312
6348,6762751,1,2,0,107,2,92,1,157
6349,3250450,1,8,0,100,30,12,18,364
6350,23991556,4,80,0,85,1,9,1,342
6351,23993707,2,31,0,30,5,2,2,0
6352,23876129,1,9,1,175,4,57,1,0
6353,24006197,0,12,0,95,1,0,1,0
6354,24007762,1,19,1,125,1,8,1,0
6355,23993707,2,31,0,35,5,9,2,0
6356,12459436,2,37,1,119,3,26,2,319
6357,24009463,2,56,1,150,3,149,2,133
6358,3123405,0,12,0,55,1,4,1,0
6359,1755097,0,6,1,115,2,214,2,108
6360,5552587,0,6,0,99,5,14,1,306
6361,6569891,0,20,0,150,1,0,1,0
6362,23974215,1,2,0,84,2,38,2,147
6363,14380678,1,7,0,129,2,13,1,176
6364,3571821,0,6,0,44,5,86,4,0
6365,24020898,0,20,0,55,6,0,1,0
6366,6470787,0,33,1,100,3,15,1,0
6367,23355801,1,2,0,65,1,40,1,45
6368,24030482,2,125,0,99,1,3,1,365
6369,17281607,1,2,1,100,7,2,1,0
6370,5025692,1,7,1,225,5,13,1,0
6371,16035346,0,17,1,120,7,23,1,196
6372,6694436,1,68,1,139,2,5,1,0
6373,13347167,1,28,1,142,30,3,29,321
6374,8555319,1,9,1,140,4,13,1,0
6375,10992588,0,6,1,130,200,271,2,64
6376,24046558,1,28,1,325,5,64,1,330
6377,16927633,1,7,1,350,2,9,1,0
6378,805843,0,12,1,175,2,5,1,0
6379,22827111,1,7,0,89,4,59,2,286
6380,2520125,0,70,1,69,4,159,2,48
6381,1660261,0,24,0,40,6,10,1,0
6382,24052348,1,19,2,65,10,21,4,0
6383,2592109,1,28,1,160,14,20,1,43
6384,9492212,0,16,0,135,2,88,4,0
6385,6230230,1,23,1,109,3,42,3,7
6386,24075308,0,20,0,85,14,3,1,0
6387,24020050,1,9,1,189,4,25,1,191
6388,2563415,0,24,1,125,3,56,1,19
6389,9953720,1,19,0,140,1,1,1,0
6390,6349214,0,13,1,160,3,4,1,0
6391,24094211,0,16,1,115,5,4,1,0
6392,8291260,1,30,1,80,3,31,1,68
6393,7518105,0,17,1,198,2,7,1,0
6394,24109809,2,56,0,200,1,0,1,0
6395,1420868,1,19,1,230,1,46,1,353
6396,23334165,1,2,1,450,5,81,3,303
6397,745486,1,27,1,895,1,66,1,365
6398,4517642,1,45,1,170,3,6,1,0
6399,24117644,2,56,0,120,3,18,2,0
6400,24118443,0,12,1,140,2,18,1,0
6401,3175065,0,13,0,70,14,18,1,128
6402,21455957,1,2,0,70,3,122,2,243
6403,20559017,1,4,0,45,30,4,9,311
6404,21688465,0,15,0,140,3,148,1,0
6405,24041562,1,8,1,600,5,6,1,0
6406,16018853,0,3,1,195,4,0,1,0
6407,24132118,1,7,0,79,7,1,1,0
6408,4098538,1,2,1,55,14,2,1,0
6409,24144577,1,2,1,275,3,41,1,258
6410,18511357,2,49,0,60,7,1,1,0
6411,24146326,2,56,1,195,3,86,2,248
6412,20559017,1,4,0,50,30,5,9,330
6413,2312420,1,11,1,125,30,31,2,346
6414,24149026,4,72,1,145,5,1,1,0
6415,23772724,1,28,1,99,30,15,15,341
6416,10860081,0,3,1,130,1,9,1,0
6417,1901846,1,23,1,115,3,8,1,0
6418,190409,4,42,0,60,1,56,3,355
6419,966461,1,11,1,199,4,108,1,162
6420,3108161,0,12,1,170,3,22,1,0
6421,10476487,1,27,1,385,3,1,1,365
6422,24191104,1,45,1,125,4,0,1,0
6423,10387090,0,21,0,37,30,6,5,333
6424,23939128,1,2,1,80,5,5,1,0
6425,24195428,0,15,0,65,1,222,1,292
6426,24195790,1,52,1,600,1,0,1,0
6427,24048208,0,6,1,140,3,0,1,0
6428,7304425,1,2,0,56,1,7,1,0
6429,23047797,1,30,0,70,2,7,1,0
6430,24201950,2,83,1,105,7,3,1,141
6431,24208781,1,2,0,70,2,68,1,129
6432,2368446,2,49,0,60,1,0,1,0
6433,4357223,0,12,0,120,1,0,1,0
6434,7759020,1,7,1,150,1,3,1,0
6435,24232061,1,28,0,112,10,38,3,157
6436,529546,1,7,0,145,3,0,2,0
6437,24236837,0,13,1,80,30,6,1,187
6438,23772724,1,28,1,99,30,6,15,332
6439,19007585,1,50,1,110,7,11,1,0
6440,24253453,0,16,0,70,2,120,2,68
6441,8501698,0,12,1,140,4,1,1,0
6442,9123948,0,6,0,46,4,3,1,0
6443,3753306,1,68,1,180,1,1,1,0
6444,24268565,0,36,1,250,1,185,1,209
6445,24269297,0,21,0,75,3,41,1,294
6446,1843216,1,23,1,250,4,26,1,102
6447,4217567,1,14,1,250,3,2,1,0
6448,15642271,1,30,0,60,1,3,1,0
6449,4259327,1,50,0,95,7,10,1,331
6450,24067453,1,19,1,138,11,5,1,0
6451,5352419,0,97,1,550,20,1,1,220
6452,24291213,0,79,0,35,1,0,2,0
6453,11708876,0,12,0,90,1,0,1,0
6454,17014518,0,20,1,180,1,0,1,0
6455,41358,0,13,1,145,2,1,1,0
6456,24295835,0,24,1,100,3,15,1,0
6457,21409261,0,13,1,119,4,19,1,0
6458,14320459,0,12,0,70,2,0,1,0
6459,24298733,0,21,0,48,4,1,2,0
6460,24298733,0,0,0,35,4,0,2,0
6461,10535719,1,4,1,200,7,28,3,363
6462,15702523,1,23,0,64,2,58,1,0
6463,7460434,1,19,0,120,3,25,2,89
6464,24304871,0,22,0,50,2,23,1,0
6465,10568263,0,38,1,190,2,8,1,0
6466,24319884,1,28,1,235,7,8,1,0
6467,24117644,2,56,0,70,3,74,2,285
6468,633339,1,4,2,60,1,4,1,0
6469,6327629,1,2,0,90,3,1,1,0
6470,529546,1,7,0,125,1,1,2,0
6471,1265619,0,12,1,120,2,8,1,8
6472,19972390,0,20,0,55,1,24,1,157
6473,670367,1,7,1,225,7,0,1,0
6474,1511206,1,4,0,150,2,1,1,0
6475,24343117,1,4,1,175,3,44,1,280
6476,24344136,2,56,0,70,5,0,1,0
6477,129558,0,20,1,112,2,8,1,0
6478,24344873,1,26,1,200,10,3,1,0
6479,24347671,2,39,2,105,1,19,1,364
6480,10148113,0,6,0,70,2,3,1,0
6481,12098551,1,26,0,115,3,1,2,0
6482,23772724,1,28,1,99,30,6,15,225
6483,13976132,1,2,1,120,3,133,1,4
6484,21208237,1,4,0,80,1,0,1,0
6485,2466294,0,21,0,90,2,8,2,363
6486,2358032,0,21,1,70,4,8,1,0
6487,24370211,0,12,0,52,6,1,2,0
6488,24009463,2,25,1,150,3,63,2,187
6489,3237577,1,9,1,170,3,94,1,7
6490,9633085,0,12,1,132,4,7,1,0
6491,24374791,0,6,1,90,4,12,2,0
6492,4655338,0,12,1,525,6,28,1,365
6493,8778846,1,4,1,249,1,67,1,0
6494,24381419,1,8,1,160,2,6,1,0
6495,24382598,1,2,1,125,1,142,1,266
6496,34915,1,28,1,500,7,0,1,0
6497,21466735,0,33,0,65,1,0,1,0
6498,5279180,1,26,1,170,3,0,1,0
6499,1887912,1,8,1,150,30,31,1,213
6500,14140782,1,2,0,80,1,0,1,0
6501,19924780,1,14,1,1000,2,95,1,353
6502,23752440,1,28,0,175,30,0,1,365
6503,9288052,0,3,0,50,2,15,2,0
6504,855266,1,11,1,250,5,1,1,0
6505,6720617,0,15,0,40,1,1,1,0
6506,12729740,0,6,0,75,1,0,1,0
6507,24403405,0,15,1,82,1,1,1,0
6508,24404709,1,8,1,93,30,16,1,271
6509,405090,0,12,1,100,7,6,1,0
6510,11686822,1,2,0,75,1,0,1,0
6511,724633,1,77,1,1000,2,6,1,19
6512,24413323,0,12,0,65,1,13,1,128
6513,18746337,0,12,1,250,2,5,1,204
6514,10679309,1,1,1,130,1,3,2,0
6515,24415699,1,102,1,199,6,0,1,0
6516,12261576,0,79,0,37,3,10,1,6
6517,799566,0,21,0,80,2,0,1,0
6518,6898927,0,21,0,33,2,9,1,0
6519,10503555,1,19,0,55,26,0,1,0
6520,24429897,1,11,1,299,5,0,1,0
6521,706623,0,21,0,69,4,5,4,98
6522,1279274,0,12,1,200,30,0,1,0
6523,17893360,0,15,1,109,1,18,1,0
6524,6274029,0,29,1,200,4,5,1,21
6525,3570170,1,52,0,95,2,4,1,0
6526,4568686,1,28,1,375,4,0,1,0
6527,24454737,1,45,0,50,14,1,1,0
6528,24418383,2,56,0,60,1,72,1,364
6529,24459029,0,15,0,44,1,3,1,0
6530,1235070,1,4,1,9999,5,1,1,0
6531,24461143,0,12,0,77,1,0,1,0
6532,24462091,1,30,0,40,6,0,1,0
6533,295128,4,57,1,110,1,15,7,325
6534,15821855,1,45,0,65,1,1,1,0
6535,24467359,0,15,1,85,5,14,1,0
6536,24468833,0,29,1,175,3,19,2,88
6537,22616989,0,76,1,93,3,52,1,325
6538,6932195,2,149,1,375,2,30,1,351
6539,7111318,1,2,1,100,3,111,1,9
6540,895109,1,11,1,258,3,57,1,320
6541,24487418,0,15,0,75,2,19,1,0
6542,24487842,0,12,1,118,30,29,1,295
6543,6648212,1,45,1,120,4,4,1,0
6544,1766929,1,28,1,154,4,17,1,0
6545,2665225,0,12,1,150,3,1,1,0
6546,21047204,2,25,1,150,2,1,1,0
6547,18975770,1,11,0,145,2,93,2,193
6548,24450948,1,19,1,250,2,11,1,0
6549,24500940,0,17,1,100,5,24,1,0
6550,24109763,1,60,0,155,1,193,1,37
6551,24508767,0,12,0,100,1,0,1,0
6552,13631524,1,4,0,75,2,262,1,166
6553,11950208,0,6,1,110,1,0,1,0
6554,21247073,0,12,0,50,12,4,1,0
6555,24454906,1,30,1,225,1,0,1,0
6556,12112004,0,6,0,150,1,0,1,365
6557,24525377,1,19,0,125,1,73,1,154
6558,24529969,1,27,1,200,3,10,1,0
6559,24530713,1,2,0,90,2,16,3,235
6560,24530713,1,2,0,125,1,4,3,365
6561,3709510,0,21,0,125,2,0,3,280
6562,6649124,1,8,0,70,1,0,1,0
6563,2702777,0,21,0,55,1,0,1,0
6564,840590,1,68,1,199,2,3,1,19
6565,4031913,0,24,0,89,2,139,1,94
6566,24544724,0,12,1,298,3,16,1,4
6568,10563051,1,5,1,110,15,26,1,0
6569,24551170,1,19,1,239,2,2,1,0
6570,9150099,1,28,1,300,3,2,1,0
6571,24554369,0,6,0,31,5,1,1,0
6572,24555605,1,23,0,70,2,0,1,0
6573,24555785,0,21,0,73,1,1,1,0
6574,15055041,1,30,0,70,2,248,1,12
6575,11045893,0,123,0,63,25,10,1,290
6576,15310997,1,28,1,200,30,9,9,332
6577,7741110,1,1,1,220,4,149,1,287
6578,24561040,0,16,0,95,2,132,3,265
6579,16437254,0,38,1,127,30,7,21,342
